restaurant_id,date,repas,categorie,plat,nutriscore,regime,impact_carbone,style_culinaire,calories_estimees
1382,27/03/2026,midi,Vente a emporter,L'indien,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1382,27/03/2026,midi,Vente a emporter,Hot dog,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1382,27/03/2026,midi,Vente a emporter,Tarte flambée,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1382,27/03/2026,soir,Menu etudiant - choix 2,Crépinette de porc,D,Carné,Moyen,Cuisine Traditionnelle,250
1382,27/03/2026,soir,Menu etudiant - choix 2,Gratin de chou-fleur,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1382,27/03/2026,soir,Menu etudiant - choix 2,Plat du jour,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,27/03/2026,midi,Plats,Gratin de macaroni à la dinde,B,Carné,Moyen,Cuisine Traditionnelle,250
755,27/03/2026,midi,Plats,Poisson à la bordelaise,A,Carné,Moyen,Cuisine Traditionnelle,250
755,27/03/2026,midi,Plats,Vg bouchée riz haricot,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
755,27/03/2026,midi,Plats,Carotte béchamel,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,27/03/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
755,27/03/2026,midi,Desserts,Crèmes,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,27/03/2026,midi,Desserts,Entremet,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,27/03/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
755,30/03/2026,midi,Plats,Steak haché de poulet sauce poulette,B,Carné,Moyen,Cuisine Traditionnelle,450
755,30/03/2026,midi,Plats,Dos de colin sauce crustacé,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,30/03/2026,midi,Plats,Vg aiguillette de blé emmental,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,30/03/2026,midi,Plats,Riz créole,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
755,30/03/2026,midi,Plats,Petit pois carotte,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,30/03/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
755,30/03/2026,midi,Desserts,Crèmes,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,30/03/2026,midi,Desserts,Entremet,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,30/03/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
755,31/03/2026,midi,Plats,Émincé de porc basquaise,D,Carné,Moyen,Cuisine Traditionnelle,250
755,31/03/2026,midi,Plats,Encornet lamelle sauce basquaise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,31/03/2026,midi,Plats,Vg bouchée de blé thaï pané,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,31/03/2026,midi,Plats,Poêlée bretonne artichaud,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,31/03/2026,midi,Plats,Boulgour,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,31/03/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
755,31/03/2026,midi,Desserts,Crèmes,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,31/03/2026,midi,Desserts,Entremet,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,31/03/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
755,01/04/2026,midi,Plats,Escalope de dinde normande,B,Carné,Moyen,Cuisine Traditionnelle,250
755,01/04/2026,midi,Plats,Filet de poisson à l'échalotte,A,Carné,Moyen,Cuisine Traditionnelle,250
755,01/04/2026,midi,Plats,Vg bouchée edam carotte pané,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,01/04/2026,midi,Plats,Brocoli,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,01/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
755,01/04/2026,midi,Desserts,Crèmes,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,01/04/2026,midi,Desserts,Entremet,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,01/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
755,02/04/2026,midi,Plats,Calamar à la romaine,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,02/04/2026,midi,Plats,Boulette d'agneau,C,Végétalien/Base Végétale,Très Haut,Cuisine Traditionnelle,250
755,02/04/2026,midi,Plats,Vg merguez pois blé,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,02/04/2026,midi,Plats,Légume couscous,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,02/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
755,02/04/2026,midi,Desserts,Crèmes,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,02/04/2026,midi,Desserts,Entremet,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,02/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
755,03/04/2026,midi,Plats,Saucisse de toulouse,D,Carné,Bas,Cuisine Traditionnelle,250
755,03/04/2026,midi,Plats,Poisson à la bordelaise,A,Carné,Moyen,Cuisine Traditionnelle,250
755,03/04/2026,midi,Plats,Vg gratin de pomme de terre au champignon,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,03/04/2026,midi,Plats,Carotte au cumin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,03/04/2026,midi,Plats,Lentille verte,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,03/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
755,03/04/2026,midi,Desserts,Crèmes,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,03/04/2026,midi,Desserts,Entremet,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,03/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
755,07/04/2026,midi,Plats,Cordon bleu de dinde,B,Carné,Moyen,Cuisine Traditionnelle,700
755,07/04/2026,midi,Plats,Poisson nappé,A,Carné,Moyen,Cuisine Traditionnelle,250
755,07/04/2026,midi,Plats,Vg aiguillette de blé emmental,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,07/04/2026,midi,Plats,Pomme de terre,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,07/04/2026,midi,Plats,Haricot vert,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,07/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
755,07/04/2026,midi,Desserts,Crèmes,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,07/04/2026,midi,Desserts,Entremet,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,07/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
755,08/04/2026,midi,Plats,Brochette de dinde sauce aigre douce,B,Carné,Moyen,Cuisine Traditionnelle,250
755,08/04/2026,midi,Plats,Beignet de crevette,E,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,700
755,08/04/2026,midi,Plats,Vg samoussa,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,08/04/2026,midi,Plats,Riz madras,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
755,08/04/2026,midi,Plats,Poêlée chinoise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,08/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
755,08/04/2026,midi,Desserts,Crèmes,C,Végétarien,Bas,Cuisine Traditionnelle,250
755,08/04/2026,midi,Desserts,Entremet,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
755,08/04/2026,midi,Desserts,Yaourts,C,Végétarien,Bas,Cuisine Traditionnelle,80
1436,27/03/2026,midi,Plat végétarien,Coudes champignons,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,27/03/2026,midi,Plats du jour (viande/poisson),Coeur de merlu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,27/03/2026,midi,Plats du jour (viande/poisson),Pates coudes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,27/03/2026,midi,Plats du jour (viande/poisson),Poelée mexicaine,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,27/03/2026,midi,Grillades et pâtes,Steak haché sauce poivron,D,Carné,Bas,Cuisine Traditionnelle,450
1436,27/03/2026,midi,Grillades et pâtes,Spaghettis sauce courgette feta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,27/03/2026,midi,Grillades et pâtes,Spaghettis sauce au bleu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,30/03/2026,midi,Plats du jour (viande/poisson),Wing tex mex,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,30/03/2026,midi,Plats du jour (viande/poisson),Riz camargue,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
1436,30/03/2026,midi,Plats du jour (viande/poisson),Courgettes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,30/03/2026,midi,Grillades et pâtes,Steak haché sauce poivron,D,Carné,Bas,Cuisine Traditionnelle,450
1436,30/03/2026,midi,Grillades et pâtes,Spaghettis sauce courgette feta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,30/03/2026,midi,Grillades et pâtes,Spaghettis sauce au bleu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,31/03/2026,midi,Plat végétarien,Pates bolognaise végé,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,31/03/2026,midi,Plats du jour (viande/poisson),Cote de porc,D,Carné,Moyen,Cuisine Traditionnelle,250
1436,31/03/2026,midi,Plats du jour (viande/poisson),Pates fusilli,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,31/03/2026,midi,Grillades et pâtes,Steak haché sauce poivron,D,Carné,Bas,Cuisine Traditionnelle,450
1436,31/03/2026,midi,Grillades et pâtes,Spaghettis sauce courgette feta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,31/03/2026,midi,Grillades et pâtes,Spaghettis sauce au bleu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,01/04/2026,midi,Plat végétarien,Parmentier légumes indien,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,01/04/2026,midi,Plats du jour (viande/poisson),Colin pané,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,01/04/2026,midi,Plats du jour (viande/poisson),Pommes de terre boulangère,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,01/04/2026,midi,Grillades et pâtes,Steak haché sauce poivron,D,Carné,Bas,Cuisine Traditionnelle,450
1436,01/04/2026,midi,Grillades et pâtes,Spaghettis sauce courgette feta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,01/04/2026,midi,Grillades et pâtes,Spaghettis sauce au bleu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,02/04/2026,midi,Plat végétarien,Lentilles légumes été,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,02/04/2026,midi,Plats du jour (viande/poisson),Merguez,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,02/04/2026,midi,Plats du jour (viande/poisson),Lentilles dijonnaise,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,02/04/2026,midi,Plats du jour (viande/poisson),Carottes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,02/04/2026,midi,Grillades et pâtes,Steak haché sauce poivron,D,Carné,Bas,Cuisine Traditionnelle,450
1436,02/04/2026,midi,Grillades et pâtes,Spaghettis sauce courgette feta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,02/04/2026,midi,Grillades et pâtes,Spaghettis sauce au bleu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,03/04/2026,midi,Plats du jour (viande/poisson),Pommes de terre grenailles,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,03/04/2026,midi,Grillades et pâtes,Steak haché sauce poivron,D,Carné,Bas,Cuisine Traditionnelle,450
1436,03/04/2026,midi,Grillades et pâtes,Spaghettis sauce courgette feta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,03/04/2026,midi,Grillades et pâtes,Spaghettis sauce au bleu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,07/04/2026,midi,Plat végétarien,Nouilles chinoises,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,07/04/2026,midi,Plats du jour (viande/poisson),Cordon bleu,D,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,700
1436,07/04/2026,midi,Plats du jour (viande/poisson),Polenta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,07/04/2026,midi,Plats du jour (viande/poisson),Choux de bruxelles,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,07/04/2026,midi,Grillades et pâtes,Steak haché sauce poivron,D,Carné,Bas,Cuisine Traditionnelle,450
1436,07/04/2026,midi,Grillades et pâtes,Spaghettis sauce courgette feta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,07/04/2026,midi,Grillades et pâtes,Spaghettis sauce au bleu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,08/04/2026,midi,Plat végétarien,Penne aux blettes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,08/04/2026,midi,Plats du jour (viande/poisson),Coeur de merlu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,08/04/2026,midi,Plats du jour (viande/poisson),Pates penne rigate,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,08/04/2026,midi,Plats du jour (viande/poisson),Chou fleur,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,08/04/2026,midi,Grillades et pâtes,Steak haché sauce poivron,D,Carné,Bas,Cuisine Traditionnelle,450
1436,08/04/2026,midi,Grillades et pâtes,Spaghettis sauce courgette feta,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
1436,08/04/2026,midi,Grillades et pâtes,Spaghettis sauce au bleu,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,27/03/2026,midi,Plats végétariens,Omelette nature,B,Végétarien,Bas,Cuisine Traditionnelle,250
769,27/03/2026,midi,Plats végétariens,Poisson blanc pané,A,Carné,Moyen,Cuisine Traditionnelle,250
769,27/03/2026,midi,Plats végétariens,Sauce garniture carbonara,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,27/03/2026,midi,Légumes,Pâtes spaghettis,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
769,27/03/2026,midi,Fromages,Mimolette,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,27/03/2026,midi,Fromages,Saint paulin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,27/03/2026,midi,Fromages,Yaourt nature bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
769,27/03/2026,midi,Fromages,Yaourt sucré bio,C,Végétarien,Bas,Cuisine Traditionnelle,80
769,27/03/2026,midi,Desserts,Compote de pommes banane,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
769,27/03/2026,midi,Desserts,Crème vanille,C,Végétarien,Bas,Cuisine Traditionnelle,250
769,27/03/2026,midi,Desserts,Yaourt fruits morceaux,A,Végétarien,Bas,Cuisine Traditionnelle,80
769,27/03/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
769,30/03/2026,midi,Plats végétariens,Gnocchis tomates basilic,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,30/03/2026,midi,Plats végétariens,Nuggets de poulet,B,Carné,Moyen,Street Food,700
769,30/03/2026,midi,Plats végétariens,Samoussa de bœuf,B,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,30/03/2026,midi,Légumes,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
769,30/03/2026,midi,Légumes,Pâtes papillons,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
769,30/03/2026,midi,Fromages,Camembert,C,Végétarien,Bas,Cuisine Traditionnelle,250
769,30/03/2026,midi,Fromages,Fourme d'ambert,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,30/03/2026,midi,Fromages,Yaourt nature bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
769,30/03/2026,midi,Fromages,Yaourt sucré bio,C,Végétarien,Bas,Cuisine Traditionnelle,80
769,30/03/2026,midi,Desserts,Crème caramel,C,Végétarien,Bas,Cuisine Traditionnelle,250
769,30/03/2026,midi,Desserts,Ile flottante,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,30/03/2026,midi,Desserts,Yaourt brassé aux fruits,A,Végétarien,Bas,Cuisine Traditionnelle,80
769,30/03/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
769,31/03/2026,midi,Plats végétariens,Bouchée de blé pois,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,31/03/2026,midi,Plats végétariens,Émincé de dinde marengo,B,Carné,Moyen,Cuisine Traditionnelle,250
769,31/03/2026,midi,Plats végétariens,Filet de colin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,31/03/2026,midi,Plats végétariens,Sauce curry & lait de coco,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,31/03/2026,midi,Légumes,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
769,31/03/2026,midi,Légumes,Purée de carottes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,31/03/2026,midi,Fromages,Camembert,C,Végétarien,Bas,Cuisine Traditionnelle,250
769,31/03/2026,midi,Fromages,Yaourt nature bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
769,31/03/2026,midi,Fromages,Yaourt sucré bio,C,Végétarien,Bas,Cuisine Traditionnelle,80
769,31/03/2026,midi,Desserts,Beignet aux framboises,E,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,700
769,31/03/2026,midi,Desserts,Riz au lait à la vanille,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
769,31/03/2026,midi,Desserts,Yaourt fruits morceaux,A,Végétarien,Bas,Cuisine Traditionnelle,80
769,31/03/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
769,01/04/2026,midi,Plats végétariens,Colombo de porc,D,Carné,Moyen,Cuisine Traditionnelle,250
769,01/04/2026,midi,Plats végétariens,Poisson aiguillette façon fish & chips,A,Carné,Moyen,Cuisine Traditionnelle,250
769,01/04/2026,midi,Légumes,Chou fleur au beurre,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,01/04/2026,midi,Légumes,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
769,01/04/2026,midi,Légumes,Riz colombo,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
769,01/04/2026,midi,Fromages,Bleu d’auvergne,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,01/04/2026,midi,Fromages,Tomme blanche,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,01/04/2026,midi,Fromages,Yaourt nature bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
769,01/04/2026,midi,Fromages,Yaourt sucré bio,C,Végétarien,Bas,Cuisine Traditionnelle,80
769,01/04/2026,midi,Desserts,Cake à l'orange,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,01/04/2026,midi,Desserts,Compote de pommes banane,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
769,01/04/2026,midi,Desserts,Lait gélifié vanille caramel,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,01/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
769,02/04/2026,midi,Plats végétariens,Galette sarrasin lentilles poireau,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,02/04/2026,midi,Plats végétariens,Filet de poisson blanc,A,Carné,Moyen,Cuisine Traditionnelle,250
769,02/04/2026,midi,Plats végétariens,Sauce basilic,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,02/04/2026,midi,Plats végétariens,Nuggets de poulet,B,Carné,Moyen,Street Food,700
769,02/04/2026,midi,Plats végétariens,Wings de poulet tex mex,B,Carné,Moyen,Cuisine Traditionnelle,450
769,02/04/2026,midi,Légumes,Blé pilaf,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,02/04/2026,midi,Légumes,Frites,D,Végétalien/Base Végétale,Bas,Street Food,700
769,02/04/2026,midi,Fromages,Coulommiers bio,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,02/04/2026,midi,Fromages,Saint paulin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,02/04/2026,midi,Fromages,Yaourt nature bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
769,02/04/2026,midi,Fromages,Yaourt sucré bio,C,Végétarien,Bas,Cuisine Traditionnelle,80
769,02/04/2026,midi,Desserts,Compote de pommes pêches,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
769,02/04/2026,midi,Desserts,Yaourt brassé aux fruits,A,Végétarien,Bas,Cuisine Traditionnelle,80
769,02/04/2026,midi,Desserts,Yaourt fruits morceaux,A,Végétarien,Bas,Cuisine Traditionnelle,80
769,02/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
769,03/04/2026,midi,Plats végétariens,Omelette nature,B,Végétarien,Bas,Cuisine Traditionnelle,250
769,03/04/2026,midi,Plats végétariens,Hachis parmentier,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,03/04/2026,midi,Plats végétariens,Poisson blanc colin,A,Carné,Moyen,Cuisine Traditionnelle,250
769,03/04/2026,midi,Plats végétariens,Sauce dugléré,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,03/04/2026,midi,Légumes,Carottes rondelles cumin,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,03/04/2026,midi,Légumes,Pâtes coquillettes,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,450
769,03/04/2026,midi,Légumes,Salade batavia,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
769,03/04/2026,midi,Fromages,Camembert,C,Végétarien,Bas,Cuisine Traditionnelle,250
769,03/04/2026,midi,Fromages,Tomme grise,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
769,03/04/2026,midi,Fromages,Yaourt nature bio,B,Végétarien,Bas,Cuisine Traditionnelle,80
769,03/04/2026,midi,Fromages,Yaourt sucré bio,C,Végétarien,Bas,Cuisine Traditionnelle,80
769,03/04/2026,midi,Desserts,Compote de pommes,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
769,03/04/2026,midi,Desserts,Crème vanille,C,Végétarien,Bas,Cuisine Traditionnelle,250
769,03/04/2026,midi,Desserts,Fruits,A,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,80
604,27/03/2026,matin,Moment gourmand,Muffins…,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,27/03/2026,midi,Sandwichs salades,Sandwichs divers,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,27/03/2026,midi,Sandwichs salades,Salades..,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
604,27/03/2026,midi,Offres chaudes,"Courgette, chevre, tomate",C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,27/03/2026,midi,Offres chaudes,Bacon butternut chedar,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,27/03/2026,midi,Offres chaudes,Tarte savoyarde,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,27/03/2026,midi,Offres chaudes,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
604,27/03/2026,midi,Offres chaudes,Plat chaud,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,27/03/2026,midi,Douceurs,"Coockies, muffins, brownies, beignet…",E,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,700
604,30/03/2026,matin,Moment gourmand,Muffins…,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,30/03/2026,midi,Sandwichs salades,Sandwichs divers,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,30/03/2026,midi,Sandwichs salades,Salades..,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
604,30/03/2026,midi,Offres chaudes,"Courgette, chevre, tomate",C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,30/03/2026,midi,Offres chaudes,Bacon butternut chedar,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,30/03/2026,midi,Offres chaudes,Tarte savoyarde,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,30/03/2026,midi,Offres chaudes,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
604,30/03/2026,midi,Offres chaudes,Plat chaud,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,30/03/2026,midi,Douceurs,"Coockies, muffins, brownies, beignet…",E,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,700
604,31/03/2026,matin,Moment gourmand,Muffins…,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,31/03/2026,midi,Sandwichs salades,Sandwichs divers,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,31/03/2026,midi,Sandwichs salades,Salades..,A,Végétalien/Base Végétale,Bas,Fraîcheur,150
604,31/03/2026,midi,Offres chaudes,"Courgette, chevre, tomate",C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,31/03/2026,midi,Offres chaudes,Bacon butternut chedar,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,31/03/2026,midi,Offres chaudes,Tarte savoyarde,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,31/03/2026,midi,Offres chaudes,Panini,C,Végétalien/Base Végétale,Bas,Street Food,250
604,31/03/2026,midi,Offres chaudes,Plat chaud,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
604,31/03/2026,midi,Douceurs,"Coockies, muffins, brownies, beignet…",E,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,700
604,01/04/2026,matin,Moment gourmand,Muffins…,C,Végétalien/Base Végétale,Bas,Cuisine Traditionnelle,250
